source,table,page,description,series_id,period,value
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Textiles,DT04BS02,1924,204.7
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Leather,DT04BS03,1924,137.8
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Iron and Steel,DT04BS04,1924,177.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Non-Ferrous Metals,DT04BS05,1924,183.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Lumber,DT04BS06,1924,158.6
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,"Stone, Clay and Glass",DT04BS07,1924,214.4
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Paper and Pulp,DT04BS08,1924,389.8
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Chemicals,DT04BS09,1924,269.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Manufacturing Weighted by Value Added in Manufacturing in 1923,DT04BS10,1924,227.7
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Manufacturing Weighted by Number Employed,DT04BS11,1924,235.2
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Food,DT04BS01,1925,232.8
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Textiles,DT04BS02,1925,225.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Leather,DT04BS03,1925,145.1
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Iron and Steel,DT04BS04,1925,186.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Non-Ferrous Metals,DT04BS05,1925,233.6
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Lumber,DT04BS06,1925,162.3
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,"Stone, Clay and Glass",DT04BS07,1925,207.6
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Paper and Pulp,DT04BS08,1925,412.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Chemicals,DT04BS09,1925,294.7
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Manufacturing Weighted by Value Added in Manufacturing in 1923,DT04BS10,1925,245.8
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Manufacturing Weighted by Number Employed,DT04BS11,1925,252.6
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Food,DT04BS01,1926,244.7
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Textiles,DT04BS02,1926,216.9
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Leather,DT04BS03,1926,145.7
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Iron and Steel,DT04BS04,1926,200.5
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Non-Ferrous Metals,DT04BS05,1926,241.4
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Lumber,DT04BS06,1926,161.5
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,"Stone, Clay and Glass",DT04BS07,1926,215.5
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Paper and Pulp,DT04BS08,1926,457.0
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Chemicals,DT04BS09,1926,316.8
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Manufacturing Weighted by Value Added in Manufacturing in 1923,DT04BS10,1926,258.6
"Paul H. Douglas, The Theory of Wages",Table IV Relative Total Value Product For Nine Groups And All Manufacturing,508,Manufacturing Weighted by Number Employed,DT04BS11,1926,264.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1899,100.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1900,100.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1900,104.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1900,97.3
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1900,101.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1900,112.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1900,99.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1900,97.6
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1900,112.1
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1900,99.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1900,102.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1901,101.4
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1901,107.3
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1901,103.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1901,107.4
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1901,114.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1901,101.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1901,102.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1901,104.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1901,106.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1901,105.2
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1902,105.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1902,115.4
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1902,102.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1902,124.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1902,122.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1902,111.2
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1902,120.6
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1902,138.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1902,114.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1902,116.1
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1903,113.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1903,116.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1903,107.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1903,132.1
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1903,112.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1903,116.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1903,124.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1903,139.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1903,122.4
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1903,119.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1904,113.4
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1904,113.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1904,102.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1904,111.9
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1904,112.5
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1904,110.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1904,117.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1904,124.3
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1904,119.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1904,113.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Food,DT05BS01,1905,118.6
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Textiles,DT05BS02,1905,121.8
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Leather,DT05BS03,1905,111.4
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Iron and Steel,DT05BS04,1905,143.6
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Non-Ferrous Metals,DT05BS05,1905,144.7
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Lumber,DT05BS06,1905,121.1
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,"Stone, Clay and Glass",DT05BS07,1905,143.6
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Paper and Printing,DT05BS08,1905,141.0
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Chemicals,DT05BS09,1905,114.3
"Paul H. Douglas, The Theory of Wages","Table V Employment Index: Nine Industries And Manufacturing, 1899-1927",509,Manufacturing,DT05BS10,1905,126.0
